user_id,acquisition_date,acquisition_channel,acquisition_campaign
7245,2023-12-09,Instagram Ads,46.0
7246,2024-02-19,,36.0
7247,2023-12-28,Instagram Ads,37.0
7248,2024-03-29,Instagram Ads,10.0
7249,2023-12-05,Google Display,5.0
7250,2024-04-23,Organic Search,31.0
7251,2024-04-08,instagram ads,25.0
7252,2023-12-15,,20.0
7253,2024-02-11,Direct,3.0
7254,2024-04-06,TicTok Ads,22.0
7255,2024-01-22,Referral,53.0
7256,2024-01-06,Googel Display,12.0
7257,2023-12-20,Direct,19.0
7258,2023-12-29,Referral,46.0
7259,2024-04-27,TikTok Ads,42.0
7260,2024-01-25,Google Search,40.0
7261,2024-02-09,GOOGLE DISPLAY,43.0
7262,2023-12-12,Google Search,37.0
7263,2024-02-24,Facebook Ads,45.0
7264,2024-04-11,Referral,22.0
7265,2023-12-30,Referral,21.0
7266,2024-02-27,Referral,3.0
7267,2024-04-05,Referral,12.0
7268,2024-01-10,TikTok Ads,45.0
7269,2024-01-21,Direct,29.0
7270,invalid,TicTok Ads,11.0
7271,2024-01-28,Instagram Ads,46.0
7272,2024-02-10,Organic Search,26.0
7273,2024-02-26,Google Display,36.0
7274,20/01/2024,fb_ads,7.0
7275,2024-03-04,Google Search,43.0
7276,2024-02-15,Direct,15.0
7277,2024-03-17,Google Display,19.0
7278,2024-01-08,google display,30.0
7279,2024-01-04,,44.0
7280,2023-12-09,Facebook Ads,35.0
7281,2024-04-10,,9.0
7282,2024-03-17,Organic Search,1.0
7283,2024-04-17,REFERRAL,35.0
7284,2023-12-27,Google Display,40.0
7285,2024-04-14,Organic Search,26.0
7286,2023-12-19,Facebook Ads,36.0
7287,invalid,Direct,32.0
7288,2024-02-17,Facebook Ads,27.0
7289,invalid,Email,1.0
7290,2024-03-27,Instagram Ads,30.0
7291,2023-12-25,email,27.0
7292,16/03/2024,TikTok Ads,44.0
7293,2024-02-21,Instagram Ads,43.0
7294,2024-03-24,Direct,1.0
7295,2023-12-24,Direct,38.0
7296,2024-04-11,Facebook Ads,43.0
7297,2023-12-14,TikTok Ads,20.0
7298,2024-01-01,Direct,18.0
7299,2023-12-23,TikTok Ads,51.0
7300,22/12/2023,Instagram Ads,15.0
7301,2024-01-22,Facebook Ads,12.0
7302,2024-01-02,Email,5.0
7303,2023-12-18,,36.0
7304,2024-02-05,,41.0
7305,2024-04-01,Facebook Ads,1.0
7306,2024-01-16,Direct,26.0
7307,2024-01-27,Google Search,16.0
7308,2024-02-19,Facebook Ads,32.0
7309,,Referral,53.0
7310,invalid,Instagram Ads,24.0
7311,2024-02-07,Email,47.0
7312,2024-04-12,Organic Search,8.0
7313,2024-01-24,Direct ,25.0
7314,2024-02-15,Google Search,7.0
7315,2024-01-14,direct,1.0
7316,2024-02-15,Google Search,8.0
7317,20/03/2024,Email,33.0
7318,2024-04-01,GOOGLE SEARCH,6.0
7319,2024-04-10,Referral,26.0
7320,02/03/2024,Facebook Ads,9.0
7321,2024-04-23,Direct ,9.0
7322,2024-04-29,Organic Search,6.0
7323,2023-12-14,Organic Search,22.0
7324,2024-01-04,TikTok Ads,43.0
7325,2024-04-28,Referral,22.0
7326,01/12/2023,Googel Display,18.0
7327,2024-01-25,,18.0
7328,2024-02-14,Google Display,21.0
7329,2024-03-19,Referral,3.0
7330,2024-04-03,Instagram Ads,52.0
7331,2024-03-01,Instagram Ads,43.0
7332,2024-03-30,Facebook Ads,50.0
7333,13/12/2023,Google Display,15.0
7334,2024-01-02,TikTok Ads,31.0
7335,2024-03-13,Direct,5.0
7336,2024-04-02,direct,48.0
7337,2023-12-20,Instagram Ads,21.0
7338,2024-02-03,Google  Display,34.0
7339,2024-04-12,Google Display,4.0
7340,2024-01-13,fb_ads,42.0
7341,2024-01-11,Email,16.0
7342,2024-01-18,Google Search,0.0
7343,2024-04-13,Organic Search,28.0
7344,2024-04-14,google display,20.0
7345,2024-01-17,Direct,30.0
7346,2024-03-23,Organic Search,42.0
7347,2024-01-07,Google Search,8.0
7348,2023-12-17,Email,29.0
7349,2024-03-08,TikTok Ads,34.0
7350,2024-01-24,Facebook Ads,22.0
7351,2024-02-07,Google  Display,52.0
7352,2024-01-18,Email,18.0
7353,2023-12-13,Google Display,28.0
7354,2024-01-01,Google Display,33.0
7355,2024-01-04,Google Display,3.0
7356,2024-04-01,EMAIL,28.0
7357,2024-01-29,Google Display,8.0
7358,invalid,Direct,5.0
7359,,Google Search,51.0
7360,2023-12-18,Email,11.0
7361,,Organic Search,22.0
7362,2024-02-25,DIRECT,11.0
7363,03/01/2024,Google Search,22.0
7364,2023-12-24,Instagram Ads,13.0
7365,,Google  Search,48.0
7366,26/02/2024,Instagram Ads,38.0
7367,2024-02-17,Direct,12.0
7368,2024-03-28,Organic Search,5.0
7369,2024-03-30,Facebook Ads,25.0
7370,2024-03-24,Direct,16.0
7371,2024-02-25,Referral,18.0
7372,2024-01-14,Google Search,43.0
7373,2023-12-16,Google Search,33.0
7374,invalid,google display,7.0
7375,2024-02-14,Direct,10.0
7376,2024-04-02,TikTok Ads,48.0
7377,2024-02-02,Direct,37.0
7378,2024-01-21,Organic Search,28.0
7379,2024-01-30,Google Display,5.0
7380,20/01/2024,Email,53.0
7381,2023-12-26,Email,49.0
7382,2024-03-31,TikTok Ads,10.0
7383,2024-02-05,TikTok Ads,41.0
7384,2024-03-15,Referral,51.0
7385,2023-12-23,google-Search,51.0
7386,2024-04-13,DIRECT,49.0
7387,2024-01-11,Google Display,42.0
7388,2024-01-29,Instagram Ads,21.0
7389,2023-12-25,Facebook Ads,27.0
7390,2024-02-01,Instagram Ads,19.0
7391,2024-03-04,Instagram Ads,6.0
7392,,Organic Search,17.0
7393,2024-02-28,Email,39.0
7394,2024-02-22,Email,8.0
7395,2024-03-04,insta_Ads,53.0
7396,2024-04-02,Googel Search,
7397,,facebook ads,44.0
7398,2024-01-17,Facebok Ads,5.0
7399,2024-01-12,Direct,2.0
7400,2024-03-02,Google  Search,3.0
7401,2024-01-25,Facebook Ads,51.0
7402,2024-01-18,TikTok Ads,34.0
7403,2024-02-29,Google Display,21.0
7404,2024-04-04,Facebook Ads,46.0
7405,2024-01-23,Instagram Ads,0.0
7406,2024-04-10,Referral,35.0
7407,2024-03-02,Facebook Ads,18.0
7408,2024-04-20,Email,3.0
7409,2023-12-10,Email,16.0
7410,2024-02-19,Direct,8.0
7411,2024-04-05,Email,34.0
7412,2024-04-17,Instagram Ads,48.0
7413,2024-01-02,Organic Search,24.0
7414,2023-12-29,Email,14.0
7415,,Google Display,11.0
7416,2024-02-03,Facebook Ads,52.0
7417,2024-01-13,TikTok Ads,9.0
7418,2024-04-22,TikTok Ads,6.0
7419,2023-12-09,fb_ads,22.0
7420,11/04/2024,Instagram Ads,23.0
7421,2024-02-25,Google Search,13.0
7422,2024-01-03,Email,33.0
7423,2024-01-11,Instgram Ads,40.0
7424,2024-02-15,Referral,10.0
7425,2024-03-28,Facebook Ads,28.0
7426,2024-03-17,Email,16.0
7427,22/02/2024,Googel Display,19.0
7428,2024-02-08,TikTok Ads,40.0
7429,31/12/2023,Google Search,18.0
7430,2024-04-01,TikTok Ads,26.0
7431,2023-12-13,Referral,36.0
7432,2024-03-19,Email,46.0
7433,2024-02-18,Email,21.0
7434,,Facebook Ads,27.0
7435,2024-03-13,Gogle Search,15.0
7436,2023-12-19,Google Display,27.0
7437,,referal,26.0
7438,2024-01-05,Direct,12.0
7439,2024-02-22,Facebook Ads,39.0
7440,invalid,Google Display,17.0
7441,,TikTok Ads,31.0
7442,2024-03-25,Organic Search,52.0
7443,2024-04-18,Organic Search,47.0
7444,2024-04-16,Organic Search,16.0
7445,2023-12-08,Referral,25.0
7446,,Google Search,9.0
7447,2024-03-25,DIRECT,11.0
7448,2024-01-20,TikTok Ads,48.0
7449,2024-03-12,referral,25.0
7450,2024-04-04,Googel Display,33.0
7451,invalid,Direct,37.0
7452,,TikTok Ads,48.0
7453,2024-02-05,Google Search,32.0
7454,2024-04-17,Instagram Ads,23.0
7455,2023-12-07,Organic Search,13.0
7456,2024-02-26,Email,42.0
7457,2024-01-05,Instagram Ads,32.0
7458,2024-04-01,fb_ads,4.0
7459,2024-01-24,Facebook Ads,53.0
7460,2024-02-10,Google Display,28.0
7461,2024-01-12,Instagram Ads,4.0
7462,2024-03-19,Google Display,4.0
7463,2024-04-19,Facebook Ads,24.0
7464,2024-04-24,REFERRAL,34.0
7465,invalid,email,23.0
7466,invalid,REFERRAL,22.0
7467,2023-12-20,Instagram Ads,52.0
7468,2024-03-17,Email,31.0
7469,,Facebook Ads,9.0
7470,2024-04-23,Email,36.0
7471,2024-02-10,Referral,24.0
7472,2024-04-19,Google Display,32.0
7473,2023-12-25,Email,21.0
7474,07/03/2024,Instagram Ads,32.0
7475,2024-01-10,google search,29.0
7476,2024-03-09,Direct,46.0
7477,2023-12-06,TikTok Ads,3.0
7478,2023-12-26,Google Search,6.0
7479,2024-02-28,Instagram Ads,17.0
7480,2023-12-01,,6.0
7481,2024-01-11,Referral,32.0
7482,2024-02-16,Direct,52.0
7483,2024-04-04,Instagram Ads,5.0
7484,2024-03-16,Email,32.0
7485,2024-02-09,Email,43.0
7486,2023-12-06,Facebok Ads,5.0
7487,2024-02-13,Referral,999.0
7488,2023-12-19,Organic Search,52.0
7489,30/01/2024,Facebook Ads,50.0
7490,2024-03-17,Organic Search,34.0
7491,09/02/2024,EMAIL,3.0
7492,2024-03-18,Google Display,39.0
7493,11/01/2024,Instagram Ads,33.0
7494,2024-02-21,fb_ads,43.0
7495,2023-12-08,Referral,43.0
7496,2023-12-24,Facebook Ads,30.0
7497,2024-01-11,REFERRAL,48.0
7498,2024-03-28,Direct,
7499,2024-02-21,Organic Search,7.0
7500,2023-12-07,Direct,53.0
7501,2024-03-13,insta_Ads,18.0
7502,2024-02-29,TikTok Ads,42.0
7503,2024-01-29,Organic Search,39.0
7504,2024-03-15,Direct,15.0
7505,29/03/2024,tiktok ads,50.0
7506,2024-02-03,email,49.0
7507,2023-12-11,Direct,5.0
7508,invalid,TikTok Ads,24.0
7509,2024-01-26,,12.0
7510,2024-04-12,EMAIL,34.0
7511,2024-04-25,Facebook Ads,4.0
7512,2024-02-13,Google Search,47.0
7513,2024-01-31,Email,1.0
7514,2024-01-13,TikTok Ads,22.0
7515,2024-04-27,Referral,10.0
7516,2024-02-23,FB Ads,29.0
7517,2023-12-12,Google Search,17.0
7518,2024-01-09,fb_ads,53.0
7519,2024-01-24,Referral,3.0
7520,2023-12-07,Referral,18.0
7521,2023-12-29,Referral,34.0
7522,2023-12-01,TikTok Ads,14.0
7523,2024-01-31,Email,3.0
7524,2024-02-23,Organic Search,18.0
7525,2024-03-03,Organic Search,28.0
7526,2024-04-16,Referral,8.0
7527,2024-04-22,Google Display,51.0
7528,2024-02-13,Referral,34.0
7529,2024-02-27,Instagram Ads,47.0
7530,2023-12-04,,41.0
7531,28/04/2024,eMail,33.0
7532,2024-03-27,Instagram Ads,52.0
7533,2024-02-18,Direct,42.0
7534,,Instagram Ads,12.0
7535,,Facebook Ads,13.0
7536,2023-12-04,Google Search,17.0
7537,2023-12-24,Organic Search,19.0
7538,2024-03-03,Referral,44.0
7539,2024-03-12,Google Display,14.0
7540,2024-02-14,Email,29.0
7541,2023-12-10,Direct,36.0
7542,2024-03-17,Facebook Ads,17.0
7543,2024-01-04,Instagram Ads,2.0
7544,2024-03-21,Instagram Ads,6.0
7545,2023-12-16,Instagram Ads,29.0
7546,2023-12-10,Instagram Ads,4.0
7547,2024-01-16,Direct,19.0
7548,2024-01-18,Instagram Ads,47.0
7549,2024-03-07,facebook ads,3.0
7550,2024-01-13,,9.0
7551,2024-01-22,Google Display,32.0
7552,27/01/2024,TicTok Ads,37.0
7553,2024-02-10,Direct ,38.0
7554,2024-04-23,Instagram Ads,9.0
7555,2023-12-08,direct,19.0
7556,2023-12-15,Referral,44.0
7557,2024-02-24,,53.0
7558,2024-04-01,,50.0
7559,2024-04-13,DIRECT,32.0
7560,2024-02-05,Facebook Ads,51.0
7561,2024-03-19,insta_Ads,47.0
7562,2024-04-26,Google Display,31.0
7563,2023-12-26,Organic Search,15.0
7564,2023-12-27,Referral,15.0
7565,2023-12-17,Instagram Ads,22.0
7566,2024-01-17,google display,46.0
7567,2024-04-21,tiktok ads,19.0
7568,2024-01-01,Organic Search,1.0
7569,2024-03-22,,34.0
7570,2024-03-15,Email,21.0
7571,,Email,23.0
7572,2024-01-15,Email,19.0
7573,2024-03-23,referal,49.0
7574,2024-02-02,TikTok Ads,5.0
7575,2024-01-29,Googel Display,14.0
7576,2024-01-14,Google Display,31.0
7577,25/12/2023,Facebook Ads,1.0
7578,2024-01-02,Instagram Ads,28.0
7579,2024-03-01,Organic  Search,8.0
7580,2024-04-25,Facebook Ads,45.0
7581,,Referral,17.0
7582,2023-12-02,Referral,53.0
7583,2024-02-06,Referral,25.0
7584,2024-03-25,Direct,30.0
7585,2024-01-16,Google Display,52.0
7586,2024-03-21,Google Search,42.0
7587,2024-01-08,Google Display,45.0
7588,2024-01-08,,40.0
7589,,Direct,2.0
7590,2024-03-26,Google Display,23.0
7591,2023-12-25,Direct,20.0
7592,2024-01-18,Google Search,25.0
7593,,Instagram Ads,23.0
7594,2024-03-27,FB Ads,49.0
7595,2024-02-15,Organic Search,45.0
7596,2024-02-02,,30.0
7597,2024-01-28,Google Display,24.0
7598,,Instagram Ads,45.0
7599,2023-12-25,Referral,16.0
7600,2024-02-27,direct,35.0
7601,2024-02-09,Google Search,30.0
7602,2024-01-18,Email,53.0
7603,2024-01-10,Direct ,20.0
7604,2024-03-09,Organic Search,45.0
7605,13/04/2024,Google Search,44.0
7606,2024-02-22,Instagram Ads,3.0
7607,2024-01-30,referral,47.0
7608,2024-01-29,Organic  Search,16.0
7609,2024-04-01,Organic Search,6.0
7610,2024-04-12,Google Display,44.0
7611,2024-04-11,Referral,44.0
7612,2024-02-15,Instagram Ads,24.0
7613,,Email,41.0
7614,2024-03-28,Organic  Search,21.0
7615,09/04/2024,TikTok Ads,32.0
7616,2024-02-12,Facebook Ads,42.0
7617,28/01/2024,Google Search,17.0
7618,02/04/2024,Google Display,50.0
7619,2024-04-12,,31.0
7620,2024-01-12,tiktok ads,23.0
7621,22/04/2024,Facebook Ads,36.0
7622,2023-12-22,Direct,25.0
7623,2024-04-10,Referral,26.0
7624,16/03/2024,,41.0
7625,2023-12-16,TikTok Ads,0.0
7626,2024-01-16,Email,29.0
7627,2023-12-29,Instagram Ads,48.0
7628,2024-04-19,TikTok Ads,33.0
7629,2024-03-14,,38.0
7630,2024-03-15,direct,40.0
7631,2023-12-14,Facebook Ads,46.0
7632,2024-02-06,Direct,24.0
7633,2023-12-09,Organic Search,49.0
7634,2024-02-11,Email,49.0
7635,2024-04-07,Google  Search,42.0
7636,2024-01-15,Email,48.0
7637,2024-02-04,Organic Search,6.0
7638,2024-01-26,Email,19.0
7639,2024-02-23,Instagram Ads,43.0
7640,2024-02-09,Organic Search,26.0
7641,2024-01-26,Referral,43.0
7642,2024-03-23,Referral,46.0
7643,07/01/2024,Organic Search,23.0
7644,2023-12-16,email,2.0
7645,invalid,TikTok Ads,37.0
7646,2024-02-27,Google Display,41.0
7647,2024-01-12,Organic Search,47.0
7648,2024-04-12,Direct,41.0
7649,2024-02-05,Referral,11.0
7650,2024-04-23,EMAIL,32.0
7651,2024-02-22,Instagram Ads,21.0
7652,10/04/2024,Facebook Ads,15.0
7653,2024-04-01,Direct,27.0
7654,2024-03-11,Facebook Ads,40.0
7655,2024-04-24,Google  Search,4.0
7656,invalid,Facebook Ads,6.0
7657,2024-04-05,Direct,9.0
7658,2023-12-15,Instagram Ads,36.0
7659,2024-03-25,Referral,34.0
7660,2024-01-27,insta_Ads,40.0
7661,2024-03-04,Referral,9.0
7662,2024-02-10,Instagram Ads,38.0
7663,2024-04-06,TikTok Ads,23.0
7664,2024-03-06,Google  Display,24.0
7665,2024-01-07,Instagram Ads,3.0
7666,2024-04-08,Email,26.0
7667,14/02/2024,Facebook Ads,2.0
7668,2024-04-18,Google Search,53.0
7669,2023-12-19,Facebook Ads,38.0
7670,2024-04-15,Direct ,18.0
7671,2024-02-20,TikTok Ads,33.0
7672,26/12/2023,Google Search,53.0
7673,06/12/2023,TikTok Ads,28.0
7674,2024-03-20,Facebook Ads,29.0
7675,2024-01-03,ORGANIC_SEARCH,38.0
7676,2024-03-10,Organic Search,23.0
7677,2024-04-05,Google Search,41.0
7678,2024-04-08,organic search,39.0
7679,2024-04-27,Instagram Ads,9.0
7680,2024-04-10,Instagram Ads,38.0
7681,2024-02-06,Referral,30.0
7682,2024-02-17,Google Search,50.0
7683,2023-12-05,Direct,29.0
7684,2023-12-20,Email,4.0
7685,2023-12-30,Google Display,25.0
7686,2024-04-04,Referral,6.0
7687,2024-02-29,Facebook Ads,33.0
7688,2024-01-13,Instagram Ads,21.0
7689,2023-12-30,Google Search,31.0
7690,2024-01-07,Google Search,23.0
7691,2024-01-12,Organic Search,14.0
7692,2024-03-15,Facebook Ads,12.0
7693,,Referral,13.0
7694,2024-02-23,Organic Search,3.0
7695,2023-12-31,Google Search,9.0
7696,2024-03-12,Email,20.0
7697,2024-02-29,Referral,32.0
7698,2023-12-26,eMail,21.0
7699,2024-03-09,Instagram Ads,31.0
7700,2024-01-13,facebook ads,34.0
7701,2024-04-22,Organic Search,5.0
7702,2023-12-22,Google Display,14.0
7703,2023-12-02,Email,19.0
7704,2024-01-11,Instagram Ads,41.0
7705,2024-03-09,Direct,43.0
7706,11/04/2024,Email,6.0
7707,,Google  Search,5.0
7708,2024-04-21,Direct,18.0
7709,2024-02-10,Email,39.0
7710,2023-12-16,Referral,19.0
7711,2024-03-10,Organic Search,28.0
7712,2023-12-05,Instagram Ads,14.0
7713,17/04/2024,GOOGLE DISPLAY,38.0
7714,2024-02-21,referral,9.0
7715,2024-04-10,Google Search,25.0
7716,2024-04-05,Referral,5.0
7717,2024-01-07,Facebook Ads,33.0
7718,2024-03-21,Referral,21.0
7719,13/01/2024,Google Search,43.0
7720,invalid,Facebook Ads,7.0
7721,2024-04-11,Direct,1.0
7722,2024-04-21,eMail,30.0
7723,2024-03-21,Organic Search,9.0
7724,2024-03-19,Facebook Ads,29.0
7725,2023-12-05,eMail,45.0
7726,2024-02-16,Google Search,40.0
7727,2024-02-19,instagram ads,35.0
7728,2024-02-15,,24.0
7729,2024-01-01,Direct,29.0
7730,2024-04-25,Referral,19.0
7731,2024-01-22,Organic Search,27.0
7732,2024-01-08,Google Display,5.0
7733,2024-02-10,Instagram Ads,35.0
7734,2024-04-26,TicTok Ads,36.0
7735,2024-03-27,TikTok Ads,5.0
7736,2023-12-16,Facebook Ads,6.0
7737,2024-03-25,Instagram Ads,42.0
7738,2024-02-20,Google Display,38.0
7739,invalid,Organic Search,26.0
7740,2024-01-14,Referral,1.0
7741,2024-03-26,Organic Search,15.0
7742,2023-12-01,Direct,9.0
7743,2023-12-29,Organic  Search,51.0
7744,2024-04-12,Facebook Ads,11.0
7745,2024-03-12,Email,10.0
7746,2024-04-12,Google Display,42.0
7747,2024-03-14,Organic Search,48.0
7748,2024-02-09,Email,8.0
7749,2023-12-20,Organic Search,40.0
7750,2024-01-31,Facebook Ads,999.0
7751,2024-03-04,Facebook Ads,46.0
7752,2024-02-17,Referral,18.0
7753,2024-03-21,Google Search,6.0
7754,2024-01-25,TikTok Ads,14.0
7755,2024-03-05,Organic Search,39.0
7756,2023-12-19,TikTok Ads,40.0
7757,2024-04-14,,36.0
7758,2024-04-24,Direct,52.0
7759,2024-03-19,tiktok ads,16.0
7760,2024-01-03,Direct,36.0
7761,2023-12-13,Organic Search,31.0
7762,,Direct,24.0
7763,,,10.0
7764,,Google Search,7.0
7765,2024-02-18,Google Search,3.0
7766,2024-02-03,Organic Search,11.0
7767,2024-03-13,Google Search,41.0
7768,2024-01-26,Organic Search,37.0
7769,2023-12-23,Organic Search,7.0
7770,2024-03-13,Instagram Ads,16.0
7771,2024-01-22,Instagram Ads,34.0
7772,2024-01-04,Direct,39.0
7773,2024-02-25,Direct ,35.0
7774,2023-12-25,,36.0
7775,2024-02-10,Facebook Ads,17.0
7776,2024-01-30,Instagram Ads,3.0
7777,2024-01-06,Direct,51.0
7778,27/03/2024,Direct,15.0
7779,2023-12-13,TikTok Ads,4.0
7780,2024-03-11,Instagram Ads,1.0
7781,2023-12-20,Facebook Ads,47.0
7782,2024-03-10,Googel Display,26.0
7783,2024-02-01,Referral,44.0
7784,2024-04-17,Facebook Ads,7.0
7785,2024-01-20,Organic Search,34.0
7786,14/02/2024,Direct,20.0
7787,2024-01-07,Google Search,25.0
7788,2023-12-31,Email,28.0
7789,2023-12-29,Organic Search,34.0
7790,2024-01-13,Organic Search,44.0
7791,2023-12-23,Direct,8.0
7792,2024-01-26,Google Display,41.0
7793,2024-03-26,Organic Search,33.0
7794,2024-04-16,Google Search,48.0
7795,2024-01-01,Referral,19.0
7796,2023-12-18,Referral,15.0
7797,2023-12-04,Direct,7.0
7798,2024-01-23,,48.0
7799,2023-12-06,referal,15.0
7800,2023-12-08,Google Search,4.0
7801,2023-12-27,Google Display,47.0
7802,2023-12-27,fb_ads,23.0
7803,2024-04-12,insta_Ads,20.0
7804,2024-03-07,email,10.0
7805,invalid,Google Display,4.0
7806,2023-12-02,Email,19.0
7807,2024-03-15,Instagram Ads,18.0
7808,2024-03-27,tik_tok_ads,19.0
7809,2024-03-19,Facebook Ads,22.0
7810,2024-02-21,Organic Search,4.0
7811,2023-12-15,instagram ads,0.0
7812,2024-01-20,Instgram Ads,6.0
7813,2024-02-09,Referral,8.0
7814,2024-04-14,TikTok Ads,3.0
7815,27/03/2024,TikTok Ads,17.0
7816,2023-12-29,TikTok Ads,13.0
7817,2024-03-29,TikTok Ads,27.0
7818,,Instagram Ads,2.0
7819,,,40.0
7820,2024-03-18,Organic Search,20.0
7821,2024-02-28,,8.0
7822,2023-12-21,Organic Search,3.0
7823,2024-02-21,fb_ads,43.0
7824,2024-03-04,Organic Search,22.0
7825,22/03/2024,TikTok Ads,48.0
7826,2024-04-25,Organic Search,39.0
7827,2024-02-21,Direct ,12.0
7828,2024-04-18,TikTok Ads,18.0
7829,09/12/2023,TikTok Ads,10.0
7830,2024-02-21,Google Display,49.0
7831,2024-04-18,TikTok Ads,36.0
7832,2024-04-06,,38.0
7833,2024-04-17,,47.0
7834,2024-01-18,Organic Search,29.0
7835,2024-01-02,Organic  Search,37.0
7836,2024-04-08,Instagram Ads,26.0
7837,2023-12-11,Email,51.0
7838,2023-12-27,Google Display,44.0
7839,2024-04-23,FB Ads,43.0
7840,2024-02-12,Direct,47.0
7841,2024-01-03,EMAIL,26.0
7842,2023-12-28,Google Display,33.0
7843,2024-03-30,Google Display,23.0
7844,2023-12-11,TikTok Ads,41.0
7845,2024-01-27,TikTok Ads,31.0
7846,2024-01-05,Facebook Ads,54.0
7847,2024-03-24,tik_tok_ads,13.0
7848,2024-04-27,,36.0
7849,2024-04-22,Instagram Ads,17.0
7850,2023-12-27,Organic Search,20.0
7851,2024-01-13,Facebook Ads,35.0
7852,10/12/2023,Google Search,49.0
7853,2024-02-01,Organic Search,28.0
7854,2024-02-09,Referral,22.0
7855,2023-12-28,TikTok Ads,7.0
7856,2024-03-01,Google Search,46.0
7857,2024-04-18,Instagram Ads,42.0
7858,2023-12-26,TikTok Ads,44.0
7859,invalid,Google Search,39.0
7860,2024-03-11,Facebook Ads,28.0
7861,2024-03-12,TikTok Ads,0.0
7862,2023-12-21,Google Search,3.0
7863,2023-12-15,Google Search,23.0
7864,2024-02-14,Organic Search,43.0
7865,2024-03-11,Google Display,28.0
7866,2024-02-06,Organic Search,27.0
7867,2023-12-09,Google Search,16.0
7868,2024-02-12,Google Display,20.0
7869,2024-02-06,TikTok Ads,17.0
7870,2024-01-24,Email,5.0
7871,2023-12-09,Google Display,14.0
7872,2024-03-16,Google Display,16.0
7873,2024-03-03,Email,1.0
7874,11/12/2023,Organic Search,35.0
7875,2024-02-15,instagram ads,20.0
7876,2024-01-15,Instagram Ads,43.0
7877,2024-01-20,Direct,48.0
7878,2024-03-08,Google Display,15.0
7879,2023-12-08,Google Search,50.0
7880,2024-03-17,Facebook Ads,32.0
7881,2024-03-09,TikTok Ads,2.0
7882,2024-03-22,Referral,44.0
7883,2024-03-31,Email,9.0
7884,2024-02-02,Referral,30.0
7885,2024-03-24,Google Search,39.0
7886,2024-01-16,Instagram Ads,13.0
7887,2023-12-23,Referral,35.0
7888,2024-04-10,Organic Search,1.0
7889,2024-02-11,Google Display,21.0
7890,2023-12-06,Google Search,45.0
7891,2024-01-09,DIRECT,8.0
7892,2023-12-20,Google Search,37.0
7893,2024-03-19,,45.0
7894,2024-01-20,Instagram Ads,13.0
7895,2024-03-23,Referral,15.0
7896,2024-04-10,referral,28.0
7897,20/02/2024,Referral,42.0
7898,2024-01-30,Organic Search,8.0
7899,2024-04-23,instagram ads,21.0
7900,2024-03-05,Instagram Ads,14.0
7901,19/01/2024,,36.0
7902,2024-04-26,Google Search,42.0
7903,17/01/2024,Google Search,19.0
7904,2024-03-01,Instgram Ads,53.0
7905,2024-04-19,Direct,1.0
7906,2024-03-29,Email,19.0
7907,2024-01-22,Organic Search,52.0
7908,2023-12-15,Facebook Ads,46.0
7909,2023-12-12,Instgram Ads,46.0
7910,2024-03-22,,18.0
7911,22/12/2023,Google  Search,8.0
7912,,Organic Search,2.0
7913,26/12/2023,Direct,29.0
7914,2023-12-20,,9.0
7915,2023-12-23,Direct,19.0
7916,2023-12-31,Referral,49.0
7917,2024-02-23,Facebook Ads,9.0
7918,2023-12-27,Organic Search,19.0
7919,2024-01-28,Referral,6.0
7920,2024-02-05,Facebook Ads,32.0
7921,2024-01-09,Referral,7.0
7922,invalid,Referral,48.0
7923,2023-12-30,Instagram Ads,49.0
7924,2024-04-13,Email,43.0
7925,2024-02-13,google display,47.0
7926,2023-12-12,TikTok Ads,17.0
7927,2023-12-17,Google Search,50.0
7928,13/04/2024,Referral,42.0
7929,2024-04-28,Instagram Ads,43.0
7930,2024-03-29,Google Search,16.0
7931,2024-03-28,Organic Search,45.0
7932,2024-02-21,Organic Search,39.0
7933,2023-12-07,Organic Search,22.0
7934,2024-04-02,referral,36.0
7935,2024-01-27,Google Display,44.0
7936,2023-12-25,Facebook Ads,53.0
7937,2024-02-15,Referral,3.0
7938,2024-04-25,Direct,20.0
7939,invalid,FB Ads,33.0
7940,2024-02-12,Organic Search,13.0
7941,2024-03-13,Facebook Ads,18.0
7942,2024-03-10,,45.0
7943,,Facebook Ads,8.0
7944,2024-01-20,TikTok Ads,1.0
7945,2024-01-21,Email,30.0
7946,2024-02-06,Direct ,32.0
7947,invalid,Email,2.0
7948,2023-12-09,TikTok Ads,32.0
7949,,fb_ads,36.0
7950,2024-03-20,Direct,28.0
7951,2023-12-11,Instagram Ads,11.0
7952,2024-04-28,TikTok Ads,49.0
7953,2024-03-12,TikTok Ads,3.0
7954,05/04/2024,Direct,2.0
7955,2024-04-21,ORGANIC_SEARCH,4.0
7956,2023-12-25,Email,49.0
7957,2023-12-08,Organic Search,29.0
